what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1351302959809
started,bundle,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.adt",1351302959809
started,bundle,com.android.ide.eclipse.base,20.0.3.v201208082019-427395,"com.android.ide.eclipse.base",1351302959810
os,sysinfo,,,"linux",1351302959829
arch,sysinfo,,,"x86_64",1351302959829
ws,sysinfo,,,"gtk",1351302959829
locale,sysinfo,,,"en_US",1351302959829
processors,sysinfo,,,"2",1351302959829
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1351302959829
java.runtime.version,sysinfo,,,"1.6.0_23-b23",1351302959829
java.specification.name,sysinfo,,,"Java Platform API Specification",1351302959829
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1351302959830
java.specification.version,sysinfo,,,"1.6",1351302959830
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1351302959830
java.version,sysinfo,,,"1.6.0_23",1351302959830
java.vm.info,sysinfo,,,"mixed mode",1351302959830
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1351302959830
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1351302959830
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1351302959830
java.vm.specification.version,sysinfo,,,"1.0",1351302959830
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1351302959830
java.vm.version,sysinfo,,,"20.0-b11",1351302959830
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1351302959845
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1351302960322
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1351302960934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1351302965011
